0.251,0.0312,0.1437,0.9706,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0.0312,0.1437,0.9706,0,0,0,-0.034,0.0224,0.0183,0,0,0,47.63101176,-122.13298876,0,
0.311,0.006,0.119,0.9553,0,0,0,-0.034,0.0224,0.0183,0,0,0,47.63101176,-122.13298876,0,
0.366,0.006,0.119,0.9553,0,0,0,-0.163,-0.0189,0.0037,0,0,0,47.63101176,-122.13298876,0,
0.371,0.036,0.0927,0.9815,0,0,0,-0.163,-0.0189,0.0037,0,0,0,47.63101176,-122.13298876,0,
0.371,0.036,0.0927,0.9815,-0.3156,0.3054,0.0672,-0.163,-0.0189,0.0037,0,0,0,47.63101176,-122.13298876,0,
0.372,0.036,0.0927,0.9815,-0.3156,0.3054,0.0672,-0.163,-0.0189,0.0037,246.7403,-6.7499,0.9531,47.63101176,-122.13298876,0,
0.411,0.036,0.0927,0.9815,-0.2051,0.2362,0.0548,-0.163,-0.0189,0.0037,246.7403,-6.7499,0.9531,47.63101176,-122.13298876,0,
0.412,0.036,0.0927,0.9815,-0.2051,0.2362,0.0548,-0.163,-0.0189,0.0037,246.7988,-6.4276,0.846,47.63101176,-122.13298876,0,
0.431,0.036,0.0927,0.9815,-0.2051,0.2362,0.0548,-0.1314,0.0517,-0.0203,246.7988,-6.4276,0.846,47.63101176,-122.13298876,0,
0.45,0.0387,0.0896,0.9954,-0.2051,0.2362,0.0548,-0.1314,0.0517,-0.0203,246.7988,-6.4276,0.846,47.63101176,-122.13298876,0,
0.451,0.0387,0.0896,0.9954,-0.2893,0.1255,-0.2057,-0.1314,0.0517,-0.0203,246.7988,-6.4276,0.846,47.63101176,-122.13298876,0,
0.452,0.0387,0.0896,0.9954,-0.2893,0.1255,-0.2057,-0.1314,0.0517,-0.0203,246.7998,-6.1987,0.689,47.63101176,-122.13298876,0,
0.49,0.0387,0.0896,0.9954,-0.2217,0.2794,-0.1883,-0.1314,0.0517,-0.0203,246.7998,-6.1987,0.689,47.63101176,-122.13298876,0,
0.492,0.0387,0.0896,0.9954,-0.2217,0.2794,-0.1883,-0.1314,0.0517,-0.0203,246.7647,-6.0338,0.6102,47.63101176,-122.13298876,0,
0.494,0.0387,0.0896,0.9954,-0.2217,0.2794,-0.1883,-0.0723,0.0393,0.0066,246.7647,-6.0338,0.6102,47.63101176,-122.13298876,0,
0.51,0.034,0.0842,1.0131,-0.2217,0.2794,-0.1883,-0.0723,0.0393,0.0066,246.7647,-6.0338,0.6102,47.63101176,-122.13298876,0,
0.53,0.034,0.0842,1.0131,-0.0747,0.2141,-0.0482,-0.0723,0.0393,0.0066,246.7647,-6.0338,0.6102,47.63101176,-122.13298876,0,
0.531,0.034,0.0842,1.0131,-0.0747,0.2141,-0.0482,-0.0723,0.0393,0.0066,246.7575,-5.8753,0.5772,47.63101176,-122.13298876,0,
0.559,0.034,0.0842,1.0131,-0.0747,0.2141,-0.0482,-0.0442,0.0413,0.0055,246.7575,-5.8753,0.5772,47.63101176,-122.13298876,0,
0.57,0.0076,0.0899,0.9894,-0.0747,0.2141,-0.0482,-0.0442,0.0413,0.0055,246.7575,-5.8753,0.5772,47.63101176,-122.13298876,0,
0.571,0.0076,0.0899,0.9894,0.1033,0.0038,0.2561,-0.0442,0.0413,0.0055,246.7575,-5.8753,0.5772,47.63101176,-122.13298876,0,
0.572,0.0076,0.0899,0.9894,0.1033,0.0038,0.2561,-0.0442,0.0413,0.0055,246.7314,-5.8214,0.446,47.63101176,-122.13298876,0,
0.611,0.0076,0.0899,0.9894,-0.0004,-0.0466,0.1736,-0.0442,0.0413,0.0055,246.7314,-5.8214,0.446,47.63101176,-122.13298876,0,
0.612,0.0076,0.0899,0.9894,-0.0004,-0.0466,0.1736,-0.0442,0.0413,0.0055,246.7253,-5.6661,0.3705,47.63101176,-122.13298876,0,
0.624,0.0076,0.0899,0.9894,-0.0004,-0.0466,0.1736,-0.0805,0.0337,0.005,246.7253,-5.6661,0.3705,47.63101176,-122.13298876,0,
