0.081,-0.6095,-0.6513,0.4347,0,0,0,0,0,0,0,0,0,0,0,0,
0.09,-0.6095,-0.6513,0.4347,0.1373,-0.1504,-0.0221,0,0,0,0,0,0,47.64566779,-122.12146129,0,
0.101,-0.6095,-0.6513,0.4347,0.1373,-0.1504,-0.0221,0,0,0,247.8631,56.049,-38.1535,47.64566779,-122.12146129,0,
0.105,-0.6095,-0.6513,0.4347,0.1373,-0.1504,-0.0221,0.0288,-0.0485,0.0265,247.8631,56.049,-38.1535,47.64566779,-122.12146129,0,
0.13,-0.6095,-0.6513,0.4347,-0.0993,-0.0609,0.1511,0.0288,-0.0485,0.0265,247.8631,56.049,-38.1535,47.64566779,-122.12146129,0,
0.14,-0.6095,-0.6513,0.4347,-0.0993,-0.0609,0.1511,0.0288,-0.0485,0.0265,247.7409,56.028,-38.1107,47.64566779,-122.12146129,0,
0.15,-0.615,-0.6463,0.4366,-0.0993,-0.0609,0.1511,0.0288,-0.0485,0.0265,247.7409,56.028,-38.1107,47.64566779,-122.12146129,0,
0.17,-0.615,-0.6463,0.4366,-0.0993,-0.0609,0.1511,-0.0009,-0.0317,0.018,247.7409,56.028,-38.1107,47.64566779,-122.12146129,0,
0.17,-0.615,-0.6463,0.4366,-0.1676,-0.1357,0.0595,-0.0009,-0.0317,0.018,247.7409,56.028,-38.1107,47.64566779,-122.12146129,0,
0.18,-0.615,-0.6463,0.4366,-0.1676,-0.1357,0.0595,-0.0009,-0.0317,0.018,247.6922,55.9211,-38.1328,47.64566779,-122.12146129,0,
0.21,-0.615,-0.6463,0.4366,0.0488,-0.0036,-0.1401,-0.0009,-0.0317,0.018,247.6922,55.9211,-38.1328,47.64566779,-122.12146129,0,
0.22,-0.614,-0.6401,0.4442,0.0488,-0.0036,-0.1401,-0.0009,-0.0317,0.018,247.6922,55.9211,-38.1328,47.64566779,-122.12146129,0,
0.22,-0.614,-0.6401,0.4442,0.0488,-0.0036,-0.1401,-0.0009,-0.0317,0.018,247.6405,55.8358,-38.0947,47.64566779,-122.12146129,0,
0.235,-0.614,-0.6401,0.4442,0.0488,-0.0036,-0.1401,0.0149,-0.0505,0.0128,247.6405,55.8358,-38.0947,47.64566779,-122.12146129,0,
0.249,-0.614,-0.6401,0.4442,-0.023,-0.11,0.023,0.0149,-0.0505,0.0128,247.6405,55.8358,-38.0947,47.64566779,-122.12146129,0,
0.261,-0.614,-0.6401,0.4442,-0.023,-0.11,0.023,0.0149,-0.0505,0.0128,247.3588,55.5431,-38.0244,47.64566779,-122.12146129,0,
0.28,-0.6067,-0.6435,0.4379,-0.023,-0.11,0.023,0.0149,-0.0505,0.0128,247.3588,55.5431,-38.0244,47.64566779,-122.12146129,0,
0.289,-0.6067,-0.6435,0.4379,-0.1383,-0.1844,-0.0024,0.0149,-0.0505,0.0128,247.3588,55.5431,-38.0244,47.64566779,-122.12146129,0,
0.3,-0.6067,-0.6435,0.4379,-0.1383,-0.1844,-0.0024,0.0493,-0.1381,0.0584,247.3588,55.5431,-38.0244,47.64566779,-122.12146129,0,
0.3,-0.6067,-0.6435,0.4379,-0.1383,-0.1844,-0.0024,0.0493,-0.1381,0.0584,247.0087,55.1684,-37.9606,47.64566779,-122.12146129,0,
0.329,-0.6067,-0.6435,0.4379,-0.1789,-0.0319,0.076,0.0493,-0.1381,0.0584,247.0087,55.1684,-37.9606,47.64566779,-122.12146129,0,
0.339,-0.6067,-0.6435,0.4379,-0.1789,-0.0319,0.076,0.0493,-0.1381,0.0584,246.6251,54.9094,-37.8756,47.64566779,-122.12146129,0,
