0.074,-0.0387,0.0595,0.9877,0,0,0,0,0,0,0,0,0,0,0,0,
0.094,-0.0387,0.0595,0.9877,-0.0255,0.1207,0.4109,0,0,0,0,0,0,47.64558321,-122.12143372,0,
0.104,-0.0387,0.0595,0.9877,-0.0255,0.1207,0.4109,-0.0032,-0.0922,0.0561,0,0,0,47.64558321,-122.12143372,0,
0.114,-0.0387,0.0595,0.9877,-0.0255,0.1207,0.4109,-0.0032,-0.0922,0.0561,37.7617,-3.7061,-2.566,47.64558321,-122.12143372,0,
0.134,-0.0387,0.0595,0.9877,0.1454,0.3926,0.1296,-0.0032,-0.0922,0.0561,37.7617,-3.7061,-2.566,47.64558321,-122.12143372,0,
0.144,-0.0455,0.0472,0.9659,0.1454,0.3926,0.1296,-0.0032,-0.0922,0.0561,37.7617,-3.7061,-2.566,47.64558321,-122.12143372,0,
0.153,-0.0455,0.0472,0.9659,0.1454,0.3926,0.1296,-0.0032,-0.0922,0.0561,37.8899,-3.6003,-2.4673,47.64558321,-122.12143372,0,
0.168,-0.0455,0.0472,0.9659,0.1454,0.3926,0.1296,-0.0448,-0.0449,-0.0377,37.8899,-3.6003,-2.4673,47.64558321,-122.12143372,0,
0.173,-0.0455,0.0472,0.9659,-0.0807,0.226,0.0646,-0.0448,-0.0449,-0.0377,37.8899,-3.6003,-2.4673,47.64558321,-122.12143372,0,
0.193,-0.0455,0.0472,0.9659,-0.0807,0.226,0.0646,-0.0448,-0.0449,-0.0377,37.9237,-3.4978,-2.4066,47.64558321,-122.12143372,0,
0.204,-0.026,0.0387,0.9874,-0.0807,0.226,0.0646,-0.0448,-0.0449,-0.0377,37.9237,-3.4978,-2.4066,47.64558321,-122.12143372,0,
0.213,-0.026,0.0387,0.9874,-0.129,0.0802,0.0604,-0.0448,-0.0449,-0.0377,37.9237,-3.4978,-2.4066,47.64558321,-122.12143372,0,
0.233,-0.026,0.0387,0.9874,-0.129,0.0802,0.0604,0.0009,0.0344,-0.0001,37.9237,-3.4978,-2.4066,47.64558321,-122.12143372,0,
0.234,-0.026,0.0387,0.9874,-0.129,0.0802,0.0604,0.0009,0.0344,-0.0001,37.9419,-3.5506,-2.5366,47.64558321,-122.12143372,0,
0.253,-0.026,0.0387,0.9874,-0.1608,0.1189,0.0776,0.0009,0.0344,-0.0001,37.9419,-3.5506,-2.5366,47.64558321,-122.12143372,0,
0.273,-0.0228,0.0535,0.9952,-0.1608,0.1189,0.0776,0.0009,0.0344,-0.0001,37.9419,-3.5506,-2.5366,47.64558321,-122.12143372,0,
0.273,-0.0228,0.0535,0.9952,-0.1608,0.1189,0.0776,0.0009,0.0344,-0.0001,38.0274,-3.5578,-2.6136,47.64558321,-122.12143372,0,
0.293,-0.0228,0.0535,0.9952,-0.2923,0.1684,-0.3619,0.0009,0.0344,-0.0001,38.0274,-3.5578,-2.6136,47.64558321,-122.12143372,0,
0.298,-0.0228,0.0535,0.9952,-0.2923,0.1684,-0.3619,-0.022,0.0019,-0.0281,38.0274,-3.5578,-2.6136,47.64558321,-122.12143372,0,
0.313,-0.0228,0.0535,0.9952,-0.2923,0.1684,-0.3619,-0.022,0.0019,-0.0281,38.1417,-3.4591,-2.5692,47.64558321,-122.12143372,0,
0.333,-0.0228,0.0535,0.9952,-0.2711,0.2183,-0.3715,-0.022,0.0019,-0.0281,38.1417,-3.4591,-2.5692,47.64558321,-122.12143372,0,
0.344,-0.0098,0.0415,1.0342,-0.2711,0.2183,-0.3715,-0.022,0.0019,-0.0281,38.1417,-3.4591,-2.5692,47.64558321,-122.12143372,0,
0.352,-0.0098,0.0415,1.0342,-0.2711,0.2183,-0.3715,-0.022,0.0019,-0.0281,38.1062,-3.5993,-2.6413,47.64558321,-122.12143372,0,
0.363,-0.0098,0.0415,1.0342,-0.2711,0.2183,-0.3715,0.0597,0.0189,0.0355,38.1062,-3.5993,-2.6413,47.64558321,-122.12143372,0,
0.372,-0.0098,0.0415,1.0342,-0.1954,0.1933,0.0188,0.0597,0.0189,0.0355,38.1062,-3.5993,-2.6413,47.64558321,-122.12143372,0,
0.392,-0.0098,0.0415,1.0342,-0.1954,0.1933,0.0188,0.0597,0.0189,0.0355,38.0886,-3.8393,-2.6032,47.64558321,-122.12143372,0,
0.403,-0.0233,0.053,1.0005,-0.1954,0.1933,0.0188,0.0597,0.0189,0.0355,38.0886,-3.8393,-2.6032,47.64558321,-122.12143372,0,
0.412,-0.0233,0.053,1.0005,-0.1746,0.137,-0.1721,0.0597,0.0189,0.0355,38.0886,-3.8393,-2.6032,47.64558321,-122.12143372,0,
0.43,-0.0233,0.053,1.0005,-0.1746,0.137,-0.1721,0.0632,-0.027,-0.0028,38.0886,-3.8393,-2.6032,47.64558321,-122.12143372,0,
0.432,-0.0233,0.053,1.0005,-0.1746,0.137,-0.1721,0.0632,-0.027,-0.0028,38.2349,-3.9348,-2.5264,47.64558361,-122.12144039,0,
0.452,-0.0233,0.053,1.0005,-0.0864,0.1594,-0.0736,0.0632,-0.027,-0.0028,38.2349,-3.9348,-2.5264,47.64558361,-122.12144039,0,
0.472,-0.0222,0.0514,1.0018,-0.0864,0.1594,-0.0736,0.0632,-0.027,-0.0028,38.2349,-3.9348,-2.5264,47.64558361,-122.12144039,0,
0.473,-0.0222,0.0514,1.0018,-0.0864,0.1594,-0.0736,0.0632,-0.027,-0.0028,38.3814,-3.9719,-2.6793,47.64558361,-122.12144039,0,
0.492,-0.0222,0.0514,1.0018,-0.0789,0.1952,0.37,0.0632,-0.027,-0.0028,38.3814,-3.9719,-2.6793,47.64558361,-122.12144039,0,
0.493,-0.0222,0.0514,1.0018,-0.0789,0.1952,0.37,0.0185,0.0608,-0.0226,38.3814,-3.9719,-2.6793,47.64558361,-122.12144039,0,
0.512,-0.0222,0.0514,1.0018,-0.0789,0.1952,0.37,0.0185,0.0608,-0.0226,38.5384,-3.983,-2.7522,47.64558361,-122.12144039,0,
0.532,-0.0222,0.0514,1.0018,-0.238,0.1755,-0.1166,0.0185,0.0608,-0.0226,38.5384,-3.983,-2.7522,47.64558361,-122.12144039,0,
0.542,-0.0274,0.0507,0.9802,-0.238,0.1755,-0.1166,0.0185,0.0608,-0.0226,38.5384,-3.983,-2.7522,47.64558361,-122.12144039,0,
0.552,-0.0274,0.0507,0.9802,-0.238,0.1755,-0.1166,0.0185,0.0608,-0.0226,38.7819,-3.8466,-2.7094,47.64558361,-122.12144039,0,
0.556,-0.0274,0.0507,0.9802,-0.238,0.1755,-0.1166,-0.0412,-0.0175,-0.054,38.7819,-3.8466,-2.7094,47.64558361,-122.12144039,0,
0.572,-0.0274,0.0507,0.9802,-0.1715,0.227,-0.2199,-0.0412,-0.0175,-0.054,38.7819,-3.8466,-2.7094,47.64558361,-122.12144039,0,
0.592,-0.0274,0.0507,0.9802,-0.1715,0.227,-0.2199,-0.0412,-0.0175,-0.054,38.9522,-3.9205,-2.7039,47.64558361,-122.12144039,0,
0.611,-0.0274,0.0507,0.9802,-0.1478,0.0894,0.1051,-0.0412,-0.0175,-0.054,38.9522,-3.9205,-2.7039,47.64558361,-122.12144039,0,
0.612,-0.0259,0.0498,1.0125,-0.1478,0.0894,0.1051,-0.0412,-0.0175,-0.054,38.9522,-3.9205,-2.7039,47.64558361,-122.12144039,0,
0.623,-0.0259,0.0498,1.0125,-0.1478,0.0894,0.1051,0.063,-0.0304,-0.0034,38.9522,-3.9205,-2.7039,47.64558361,-122.12144039,0,
0.631,-0.0259,0.0498,1.0125,-0.1478,0.0894,0.1051,0.063,-0.0304,-0.0034,39.0855,-4.0733,-2.571,47.64558361,-122.12144039,0,
0.651,-0.0259,0.0498,1.0125,-0.23,0.135,0.1576,0.063,-0.0304,-0.0034,39.0855,-4.0733,-2.571,47.64558361,-122.12144039,0,
