0.081,-0.0143,0.0766,0.974,0,0,0,0,0,0,0,0,0,0,0,0,
0.101,-0.0143,0.0766,0.974,-0.0832,0.0527,-0.1033,0,0,0,0,0,0,47.6456256,-122.12143517,0,
0.102,-0.0143,0.0766,0.974,-0.0832,0.0527,-0.1033,0,0,0,262.4003,-4.4146,-0.8985,47.6456256,-122.12143517,0,
0.105,-0.0143,0.0766,0.974,-0.0832,0.0527,-0.1033,-0.0386,-0.0713,0.033,262.4003,-4.4146,-0.8985,47.6456256,-122.12143517,0,
0.141,-0.0111,0.0726,1.0087,-0.0832,0.0527,-0.1033,-0.0386,-0.0713,0.033,262.4003,-4.4146,-0.8985,47.6456256,-122.12143517,0,
0.142,-0.0111,0.0726,1.0087,-0.0822,0.0148,-0.0078,-0.0386,-0.0713,0.033,262.4003,-4.4146,-0.8985,47.6456256,-122.12143517,0,
0.142,-0.0111,0.0726,1.0087,-0.0822,0.0148,-0.0078,-0.0386,-0.0713,0.033,262.3553,-4.3607,-0.8363,47.6456256,-122.12143517,0,
0.172,-0.0111,0.0726,1.0087,-0.0822,0.0148,-0.0078,-0.0109,0.0158,0.004,262.3553,-4.3607,-0.8363,47.6456256,-122.12143517,0,
0.181,-0.0111,0.0726,1.0087,0.0691,-0.0098,0.0816,-0.0109,0.0158,0.004,262.3553,-4.3607,-0.8363,47.6456256,-122.12143517,0,
0.181,-0.0111,0.0726,1.0087,0.0691,-0.0098,0.0816,-0.0109,0.0158,0.004,262.3734,-4.3852,-0.9282,47.6456256,-122.12143517,0,
0.211,-0.0209,0.0731,0.9855,0.0691,-0.0098,0.0816,-0.0109,0.0158,0.004,262.3734,-4.3852,-0.9282,47.6456256,-122.12143517,0,
0.221,-0.0209,0.0731,0.9855,0.0624,0.0711,0.2425,-0.0109,0.0158,0.004,262.3734,-4.3852,-0.9282,47.6456256,-122.12143517,0,
0.221,-0.0209,0.0731,0.9855,0.0624,0.0711,0.2425,-0.0109,0.0158,0.004,262.3977,-4.3821,-0.9948,47.6456256,-122.12143517,0,
0.236,-0.0209,0.0731,0.9855,0.0624,0.0711,0.2425,-0.0084,0.0215,-0.0078,262.3977,-4.3821,-0.9948,47.6456256,-122.12143517,0,
0.261,-0.0209,0.0731,0.9855,-0.0749,0.216,0.1629,-0.0084,0.0215,-0.0078,262.3977,-4.3821,-0.9948,47.6456256,-122.12143517,0,
0.261,-0.0209,0.0731,0.9855,-0.0749,0.216,0.1629,-0.0084,0.0215,-0.0078,262.3813,-4.3045,-1.0159,47.6456256,-122.12143517,0,
0.281,-0.0166,0.0616,0.9924,-0.0749,0.216,0.1629,-0.0084,0.0215,-0.0078,262.3813,-4.3045,-1.0159,47.6456256,-122.12143517,0,
0.3,-0.0166,0.0616,0.9924,-0.0749,0.216,0.1629,-0.0167,0.0356,0.0076,262.3813,-4.3045,-1.0159,47.6456256,-122.12143517,0,
0.301,-0.0166,0.0616,0.9924,0.1705,0.0013,0.2102,-0.0167,0.0356,0.0076,262.3813,-4.3045,-1.0159,47.6456256,-122.12143517,0,
0.301,-0.0166,0.0616,0.9924,0.1705,0.0013,0.2102,-0.0167,0.0356,0.0076,262.3518,-4.2817,-1.1152,47.6456256,-122.12143517,0,
0.34,-0.0166,0.0616,0.9924,-0.023,0.0437,0.0587,-0.0167,0.0356,0.0076,262.3518,-4.2817,-1.1152,47.6456256,-122.12143517,0,
0.341,-0.0166,0.0616,0.9924,-0.023,0.0437,0.0587,-0.0167,0.0356,0.0076,262.3964,-4.2495,-1.2137,47.6456256,-122.12143517,0,
0.35,-0.0243,0.0698,0.9833,-0.023,0.0437,0.0587,-0.0167,0.0356,0.0076,262.3964,-4.2495,-1.2137,47.6456256,-122.12143517,0,
0.365,-0.0243,0.0698,0.9833,-0.023,0.0437,0.0587,-0.0112,0.0531,-0.0104,262.3964,-4.2495,-1.2137,47.6456256,-122.12143517,0,
0.381,-0.0243,0.0698,0.9833,0.0561,0.047,-0.159,-0.0112,0.0531,-0.0104,262.3964,-4.2495,-1.2137,47.6456256,-122.12143517,0,
0.381,-0.0243,0.0698,0.9833,0.0561,0.047,-0.159,-0.0112,0.0531,-0.0104,262.3532,-4.1847,-1.3922,47.6456256,-122.12143517,0,
0.41,-0.0232,0.0676,1.018,0.0561,0.047,-0.159,-0.0112,0.0531,-0.0104,262.3532,-4.1847,-1.3922,47.6456256,-122.12143517,0,
